,id,translation
19963,19963,"{'en': 'a man blows into an electrical instrument by a microphone .', 'bn': 'লোকটি একটি বৈদ্যুতিক বাদ্যযন্ত্র বাজাচ্ছে'}"
19964,19964,"{'en': 'a man blows into a tube while standing in front of a man at the drumset onstage .', 'bn': 'স্টেজে এক ব্যক্তি একটি নল মধ্যে আঘাত করলো, ড্রামসেটে একজনের সামনে দাঁড়ানোর সময়।'}"
19965,19965,"{'en': 'a man plays an instrument next to a drummer .', 'bn': 'ড্রামারের পাশে একজন একটি বাদ্যযন্ত্র বাজাচ্ছে'}"
19966,19966,"{'en': 'a musician plays a strange pipe instrument whilst standing next to a drummer on a stage .', 'bn': 'মঞ্চে একজন লোক বাদ্যযন্ত্র বাজাচ্ছেন এবং তার পিছনে একজন ড্রামস বাজাচ্ছেন'}"
19967,19967,"{'en': 'two men perform a song together onstage .', 'bn': 'মঞ্চের উপর দুইজন লোক একসাথে সংগীত পরিবেশন করছে'}"
19968,19968,"{'en': 'a bobsled team runs through a snowy trail .', 'bn': 'একদল কুকুর তুষারময় রাস্তা দিয়ে একটি গাড়ি টানছে'}"
19969,19969,"{'en': 'a pack of huskies run across the snowy ground .', 'bn': 'এক প্যাক হুসি, বরফের মাঠ জুড়ে চলে।'}"
19970,19970,"{'en': 'a sled and dogs mushing', 'bn': 'স্লেজ কুকুররা মুশিং করছে'}"
19971,19971,"{'en': 'the dogs run in the snow pulling a sled with a person .', 'bn': 'বেশ কয়েকটি কুকুর মিলে গাড়ীতে বসা এক লোককে টানছে'}"
19972,19972,"{'en': 'the dog team is pulling the man on the sled .', 'bn': 'একপাল কুকুর স্লেডসহ একজন লোককে টেনে নিয়ে যাচ্ছে'}"
19973,19973,"{'en': 'two female friends pose for a picture at night .', 'bn': 'দুই মহিলা বন্ধু একটি ছবির জন্য পোজ দিয়েছে'}"
19974,19974,"{'en': 'two girls smile for the camera .', 'bn': 'দুই মেয়ে ক্যামেরার জন্য হাসে।'}"
19975,19975,"{'en': 'two smiling women pose for a picture .', 'bn': 'দুজন হাস্যোজ্জ্বল মহিলা ছবি তোলার জন্য প্রস্তুত'}"
19976,19976,"{'en': 'two young women pose and smile in a darkly lit area .', 'bn': 'অন্ধকারাচ্ছন্ন স্থানে দুইজন নারী হেসে হেসে পোজ দিচ্ছে'}"
19977,19977,"{'en': 'a woman stands in front of a display case and another woman looks at a digital camera', 'bn': 'একজন মহিলা একটি ডিসপ্লে কেসের সামনে দাঁড়িয়ে আছেন এবং অন্য একজন মহিলা একটি ডিজিটাল ক্যামেরার দিকে তাকিয়ে আছেন'}"
19978,19978,"{'en': 'a woman stands tall in front of a glass display while another woman takes a picture of something .', 'bn': 'একজন মহিলা কাচের প্রদর্শনের সামনে লম্বা হয়ে দাঁড়িয়ে আছেন, অন্য একজন মহিলা কোনও কিছুর ছবি তোলেন।'}"
19979,19979,"{'en': 'a woman stands with her arms out at her sides while another takes a picture .', 'bn': 'একজন মহিলা হাত সরিয়ে দাঁড়িয়ে আছে আরেকজন ছবি তুলছে'}"
19980,19980,"{'en': 'one woman is taking a picture and another woman is standing sideways with her arm out .', 'bn': 'একজন মহিলা কিছু একটার ছবি তুলছে এবং অন্য একজন মহিলা তার পাশে দুই হাত প্রসারিত করে দাঁড়িয়ে আছে'}"
19981,19981,"{'en': 'a girl in a red shirt looks at her mom in a crowd of people sitting in white plastic chairs', 'bn': 'লাল শার্টের একটি মেয়ে লোকের ভিড়ে তার মায়ের দিকে তাকাচ্ছে'}"
19982,19982,"{'en': 'a group of people are facing away from the camera .', 'bn': 'একদল লোক ক্যামেরা থেকে দূরে, অন্য দিকে মুখোমুখি হচ্ছে।'}"
19983,19983,"{'en': 'a group of people with their backs to the camera and a little girl facing a lady .', 'bn': 'একদল লোক পিঠ ক্যমেরার দিকে করে বসে আছে আর একটি শিশু মহিলার দিকে তাকিয়ে আছে'}"
19984,19984,"{'en': 'a little girl looking into a females face in the midst of a crowd .', 'bn': 'এক বাচ্চা মেয়ে এক মহিলার সাথে কথা বলছে'}"
19985,19985,"{'en': 'a young girl wearing red faces the opposite direction from the rest of a seated audience .', 'bn': 'লাল রঙের পোশাক পরিহিত একটি বাচ্চা মেয়ে অন্যান্য দর্শকদের বিপরীত দিকে মুখ করে বসে আছে'}"
19986,19986,"{'en': 'a skateboarder casts a shadow jumping down stairs .', 'bn': 'সিঁড়ি দিয়ে লাফিয়ে যাওয়ার সময় দেয়ালে ছায়া পরেছে একজন স্কেটবোর্ডারের'}"
19987,19987,"{'en': 'a skateboarder flies off the stairs .', 'bn': 'একটি স্কেটবোর্ডার সিঁড়ি থেকে উড়ে গেল।'}"
19988,19988,"{'en': 'a skateboarder jumps a staircase .', 'bn': 'একজন স্কেটবোর্ড চালক সিঁড়ি মধ্যে লাফ দিলো'}"
19989,19989,"{'en': 'a skateboarder performing a kickflip over short stairs .', 'bn': 'ঘরের মধ্যে এক লোক স্কেটিং করছে'}"
19990,19990,"{'en': 'skateboarder jumping down a short flight of stairs in a dimly lit warehouse .', 'bn': 'একজন স্কেটবোর্ডার মৃদু আলোর মধ্যে ওয়্যার হাউসের ছোট সিঁড়ির উপর দিয়ে লাফ দিচ্ছে'}"
19991,19991,"{'en': 'airborne skateboarder in front of a crowd ,', 'bn': 'ভিড়ের সামনে শূন্যে একজন স্কেটবোর্ডার'}"
19992,19992,"{'en': 'a skateboarder in the air .', 'bn': 'শুন্যে একটি স্কেটবোর্ডার।'}"
19993,19993,"{'en': 'a skateboarder jumps while spectators watch .', 'bn': 'একজন স্কেটবোর্ড নিয়ে লাফ দিচ্ছে আী দর্শকরা দেখছে'}"
19994,19994,"{'en': 'people watching a skateboarding competition , while a person skateboards .', 'bn': 'অনেক মানুষ স্কেটবোর্ডিং প্রতিযোগিতায় অংশগ্রহণকারী একজন লোকের কসরত উপভোগ করছে'}"
19995,19995,"{'en': 'a woman walks as she looks at her cellphone and others look on .', 'bn': 'মেয়েটি তার ফোনের দিকে তাকিয়ে হাঁটছে'}"
19996,19996,"{'en': 'several ladies talking together .', 'bn': 'বেশ কয়েকজন মহিলা এক সাথে কথা বলছেন।'}"
19997,19997,"{'en': 'three girls walking , one is checking her cellphone', 'bn': 'তিনটি মেয়ে হাঁটছেে আর একজন মোবাইল দেখছে'}"
19998,19998,"{'en': 'three girls walk together and talk .', 'bn': 'তিনজন এশিয়ান মহিলা হেটে যাচ্ছেন'}"
19999,19999,"{'en': 'three high school girls walk and talk on astroturf .', 'bn': 'হাইস্কুল পড়ুয়া তিনজন মেয়ে কৃত্রিম ঘাসের উপর হাঁটছে এবং কথা বলছে'}"
